139.76,0,-53.733,13.492
139.84,0,-53.625,13.158
139.92,0,-53.533,12.883
140,0,-53.558,12.717
125.04,0.04,11.083,9.0667
125.12,0.04,10.2,8.3333
125.2,0.04,8.925,6.775
125.28,0.04,7.4917,4.4917
125.36,0.04,6.1417,2.1667
125.44,0.04,4.8,0.325
125.52,0.04,3.625,-1.3667
125.6,0.04,2.6667,-2.8833
125.68,0.04,2.2417,-3.7917
125.76,0.04,2.25,-4.1167
125.84,0.04,2.45,-4.4583
125.92,0.04,2.7667,-5.4667
126,0.04,3.125,-7.0833
126.08,0.04,3.5667,-9.2333
126.16,0.04,4.0167,-11.1
126.24,0.04,4.15,-12.917
126.32,0.04,3.9667,-14.9
126.4,0.04,3.3083,-16.467
126.48,0.04,2.2167,-17.625
126.56,0.04,0.7,-17.658
126.64,0.04,-0.95,-17.392
126.72,0.04,-2.6333,-16.783
126.8,0.04,-4.0667,-15.758
126.88,0.04,-4.925,-14.767
126.96,0.04,-5.4833,-13.492
127.04,0.04,-5.6667,-11.917
127.12,0.04,-5.4167,-10.767
127.2,0.04,-4.45,-9.9083
127.28,0.04,-2.9417,-6.425
127.36,0.04,-1.0917,-0.64167
127.44,0.04,0,0
127.52,0.04,0.033333,3.4083
127.6,0.04,0.49167,0.15833
127.68,0.04,0.7,-8.9
127.76,0.04,0,0
127.84,0.04,0,0
127.92,0.04,2.4583,-0.64167
128,0.04,-0.29167,8.7917
128.08,0.04,0.058333,11.508
128.16,0.04,1.3583,8.8417
128.24,0.04,3.3833,5.625
128.32,0.04,5.475,2.2667
128.4,0.04,6.925,-1
128.48,0.04,7.225,-5.7333
128.56,0.04,5.9,-7.7917
128.64,0.04,2.0833,-8.7583
128.72,0.04,-5.4667,-13.333
128.8,0.04,-16.5,-29.542
128.88,0.04,-27.017,-61.15
128.96,0.04,-32.408,-84.033
129.04,0.04,-32.85,-75.908
129.12,0.04,-32.533,-69.883
129.2,0.04,-31.725,-60.425
129.28,0.04,-15.433,-39.542
129.36,0.04,0,0
129.44,0.04,2.325,-0.525
129.52,0.04,6.8833,-12.05
129.6,0.04,-0.91667,-24.642
129.68,0.04,-6.5417,-20.525
129.76,0.04,-11.308,-13.917
129.84,0.04,-15.15,-8.9417
129.92,0.04,-17.875,-4.9083
130,0.04,-17.667,-1.6917
130.08,0.04,-16.283,-1.2417
130.16,0.04,-14.5,-1.675
130.24,0.04,-12.483,-1.2167
130.32,0.04,-11.142,-2.75
130.4,0.04,-10.125,-1.0333
130.48,0.04,-8.925,0.15833
130.56,0.04,-7.9833,0.88333
130.64,0.04,-8.3,1.5667
130.72,0.04,-7.9583,3.2833
130.8,0.04,-2.7917,2.725
130.88,0.04,0,0
130.96,0.04,-16.467,18.092
131.04,0.04,-40.158,9.0083
131.12,0.04,-48.392,16.425
131.2,0.04,-50.5,23.417
131.28,0.04,-51.633,12.742
131.36,0.04,-53.675,16.758
131.44,0.04,-56.725,8.8333
131.52,0.04,-60.292,14.933
131.6,0.04,-64.225,13.717
131.68,0.04,-68.408,17.833
131.76,0.04,-72.692,17.458
131.84,0.04,-76.8,20.308
131.92,0.04,-80.542,20.075
132,0.04,-83.708,21.483
132.08,0.04,-86.092,20.575
132.16,0.04,-87.708,20.717
132.24,0.04,-88.567,19.517
132.32,0.04,-88.842,19.408
132.4,0.04,-88.742,18.675
132.48,0.04,-88.417,18.508
132.56,0.04,-88.017,17.983
132.64,0.04,-87.617,17.817
132.72,0.04,-87.333,17.35
132.8,0.04,-86.858,17.5
132.88,0.04,-86.442,17.225
132.96,0.04,-86.067,17.575
133.04,0.04,-85.892,17.675
133.12,0.04,-85.9,18.433
133.2,0.04,-85.8,18.933
133.28,0.04,-85.683,20.225
133.36,0.04,-85.6,20.95
133.44,0.04,-85.725,22.725
133.52,0.04,-86.05,23.633
133.6,0.04,-86.567,26.092
133.68,0.04,-87.267,27.575
133.76,0.04,-88.292,30
133.84,0.04,-89.817,31.267
133.92,0.04,-91.675,32.983
134,0.04,-93.742,34.333
134.08,0.04,-96.008,35.658
134.16,0.04,-98.492,36.625
134.24,0.04,-100.75,37.383
134.32,0.04,-102.97,38.042
134.4,0.04,-105.02,38.5
134.48,0.04,-106.83,39
134.56,0.04,-108.21,38.933
134.64,0.04,-109.08,39.2
134.72,0.04,-109.63,38.633
134.8,0.04,-109.91,38.725
134.88,0.04,-109.97,37.783
134.96,0.04,-109.85,37.617
135.04,0.04,-109.53,36.817
135.12,0.04,-109.08,36.742
135.2,0.04,-108.34,36.217
135.28,0.04,-107.35,36.267
135.36,0.04,-106.04,35.742
135.44,0.04,-104.66,35.633
135.52,0.04,-103.14,34.9
135.6,0.04,-101.42,34.35
135.68,0.04,-99.575,33.3
135.76,0.04,-97.892,32.383
135.84,0.04,-96.375,30.958
135.92,0.04,-95.225,29.658
136,0.04,-94.458,28.175
136.08,0.04,-93.883,27.025
136.16,0.04,-93.267,25.7
136.24,0.04,-92.558,24.675
136.32,0.04,-91.833,23.483
136.4,0.04,-91.017,22.6
136.48,0.04,-90.15,21.758
136.56,0.04,-89.367,20.858
136.64,0.04,-88.675,20.008
136.72,0.04,-87.967,19.6
136.8,0.04,-87.292,19.125
136.88,0.04,-86.725,18.775
136.96,0.04,-86.317,18.375
137.04,0.04,-85.8,18.108
137.12,0.04,-85.317,17.992
137.2,0.04,-84.817,18.175
137.28,0.04,-84.325,18.258
137.36,0.04,-83.492,18.858
137.44,0.04,-82.492,19.15
137.52,0.04,-81.417,19.642
137.6,0.04,-80.342,19.95
137.68,0.04,-79.233,20.392
137.76,0.04,-78.183,20.467
137.84,0.04,-77.258,20.85
137.92,0.04,-76.208,20.825
138,0.04,-75.258,21.408
138.08,0.04,-74.267,21.417
138.16,0.04,-73.125,21.6
138.24,0.04,-71.842,21.2
138.32,0.04,-70.533,21.258
138.4,0.04,-69.175,20.8
138.48,0.04,-67.867,20.567
138.56,0.04,-66.45,19.95
138.64,0.04,-64.983,19.55
138.72,0.04,-63.567,19.092
138.8,0.04,-62.25,18.767
138.88,0.04,-61.058,18.283
138.96,0.04,-59.892,17.867
139.04,0.04,-58.775,17.392
139.12,0.04,-57.842,16.925
